,0,1,2,3,4,5,6,7
修武西,0.6977810859680176,-0.8890786170959473,1.2844982147216797,0.15458612143993378,-2.251108407974243,0.22453464567661285,-0.3760765790939331,2.3443591594696045
宁陵县,0.790401816368103,-1.0771026611328125,1.7876139879226685,-1.5418574810028076,-2.4483766555786133,-1.2451356649398804,-0.5966827273368835,2.103847026824951
渭南,1.1259454488754272,-1.7085719108581543,-0.8956797122955322,-0.5338227152824402,-3.147984743118286,-0.8926863670349121,1.5526936054229736,2.3321566581726074
清水北,-0.22970260679721832,-0.4891723692417145,1.0624480247497559,1.2785496711730957,-1.419128179550171,-0.8792200088500977,-0.5706995129585266,0.5450931787490845
高台南,-0.20961934328079224,-0.990990161895752,1.5103058815002441,1.9402364492416382,-2.7839958667755127,-1.3985518217086792,-0.8636861443519592,0.7674897909164429
嘉峪关南,-0.8159376978874207,-0.7873044610023499,1.826228380203247,1.8435578346252441,-2.963444948196411,-1.8251001834869385,-1.0645277500152588,1.4040011167526245
酒泉南,-0.4411052167415619,-0.7059797048568726,1.7960375547409058,2.0509297847747803,-3.0816969871520996,-1.7133249044418335,-1.0328158140182495,1.0938687324523926
邹城,2.8334920406341553,-1.4745817184448242,1.1428728103637695,-1.333025336265564,-2.5817956924438477,-1.9041414260864258,-0.15879833698272705,-0.44353264570236206
枣庄西,2.3706343173980713,-1.6536080837249756,1.1749407052993774,-1.389249324798584,-3.184736967086792,-1.742918610572815,-0.08499091863632202,0.03926023468375206
兖州,3.6667771339416504,-1.7451989650726318,0.6974362730979919,-1.894327998161316,-3.3032357692718506,-2.686922550201416,-0.5911006331443787,-0.4097067415714264
滕州,2.8855199813842773,-1.7557682991027832,1.1788169145584106,-1.5651130676269531,-3.1393728256225586,-2.15948486328125,-0.19611510634422302,-0.2031555473804474
泰山,3.0817768573760986,-2.0813324451446533,0.20312753319740295,-1.9498178958892822,-2.7106778621673584,-3.258702516555786,-0.5289888381958008,-0.07015503942966461
李家,0.9438012838363647,-0.9410851001739502,3.1831045150756836,0.7685044407844543,-1.2792335748672485,-1.3495997190475464,1.1486090421676636,0.6997054219245911
赵光,0.9350413084030151,-1.172059416770935,3.3955891132354736,0.7997299432754517,-1.722844123840332,-1.6446382999420166,1.3936052322387695,0.6516153216362
通北,0.9495382905006409,-0.9340311288833618,3.237905263900757,0.724605917930603,-1.3070573806762695,-1.4601551294326782,1.3719751834869385,0.712354302406311
海北,0.8823289275169373,-0.7650415897369385,2.9720206260681152,0.7226203680038452,-1.008250117301941,-1.2964967489242554,1.2920982837677002,0.6989951133728027
文昌,0.8323476314544678,0.7484325766563416,0.06587813794612885,-0.8701249957084656,0.7682044506072998,-4.6823883056640625,-0.3503691554069519,2.4365365505218506
琼海,0.6718764305114746,0.7347744703292847,-0.20322008430957794,-0.4166499078273773,0.7676253318786621,-4.672077655792236,-0.3998570144176483,2.3701915740966797
美兰,1.1784238815307617,0.61100172996521,0.31939446926116943,-1.137747883796692,0.9832515120506287,-4.633029460906982,-0.04409096762537956,2.3988280296325684
万宁,0.677268922328949,0.6484387516975403,-0.717882513999939,0.13876000046730042,0.8796904683113098,-4.896127700805664,-0.4379177689552307,2.3228721618652344
海口东,1.4922361373901367,0.34622636437416077,0.5557624697685242,-1.3127778768539429,1.2153668403625488,-4.158263206481934,0.32622888684272766,2.2635416984558105
博鳌,0.45848605036735535,0.3391748368740082,-0.18954525887966156,0.06390178948640823,0.774749219417572,-3.235045909881592,-0.03859018534421921,1.568955421447754
老莱,-0.234139546751976,-0.41997450590133667,1.3815500736236572,1.5349946022033691,0.24325740337371826,-2.483445882797241,0.9854627251625061,1.5398764610290527
伊拉哈,-0.2102724015712738,-0.45674440264701843,1.470001459121704,1.7129149436950684,0.2665237784385681,-2.7652699947357178,1.0357106924057007,1.7208304405212402
讷河,-0.6964191198348999,-0.5300187468528748,2.0089850425720215,2.0786120891571045,-0.4423263669013977,-4.168963432312012,1.532776951789856,2.224536657333374
恒地营,-0.2371445745229721,-0.437388151884079,1.2660328149795532,1.396138072013855,0.22503428161144257,-2.2025270462036133,0.9416953325271606,1.3629868030548096
九三,-0.3398621082305908,-0.36695733666419983,1.7125580310821533,2.0857996940612793,0.2041071504354477,-3.6730990409851074,1.2091584205627441,2.1189050674438477
大坝,2.217288017272949,-1.3291329145431519,1.4253499507904053,0.8555594682693481,0.5886072516441345,-0.630011796951294,-0.30768775939941406,0.7548726797103882
青铜峡,3.264874219894409,-2.8011462688446045,2.0874087810516357,0.929885983467102,0.1199990063905716,-1.0450761318206787,-0.7905223965644836,1.647078275680542
黄羊滩,2.174293041229248,-1.1794430017471313,1.3472390174865723,0.812688946723938,0.5664582252502441,-0.5263482332229614,-0.2771551012992859,0.7668012380599976
乾县,-0.1863829344511032,-0.8631000518798828,0.5906649231910706,0.9636584520339966,-2.0864439010620117,-1.0432409048080444,1.8835909366607666,2.2715389728546143
永寿,-0.3396349847316742,-0.008814911358058453,0.936406135559082,1.6975353956222534,-1.855655550956726,-1.3730112314224243,1.9153361320495605,2.5462372303009033
礼泉,-0.011674433946609497,-1.0098485946655273,0.3962278962135315,0.4760764539241791,-1.8925490379333496,-0.8382352590560913,1.7414988279342651,2.0109987258911133
沟帮子,1.0557048320770264,1.6163175106048584,1.9061399698257446,0.1479473114013672,-0.7903834581375122,-5.143095016479492,-0.7431966662406921,-0.23321758210659027
锦州,0.6411788463592529,1.2405190467834473,1.340369701385498,0.04480278864502907,-0.6599516868591309,-5.438106536865234,-0.5784830451011658,0.13710980117321014
大虎山,0.9305971264839172,1.6107267141342163,1.6023730039596558,0.24299028515815735,-0.655003547668457,-4.828367710113525,0.18453814089298248,-0.20772668719291687
盘锦,1.9806019067764282,1.7786049842834473,1.1081271171569824,0.2723713219165802,-1.1195634603500366,-4.760322093963623,-1.5749460458755493,-0.8964905142784119
沈阳北,0.8541468977928162,0.9790924191474915,0.5145038366317749,0.25974106788635254,-1.305090308189392,-3.9128427505493164,0.5675570964813232,-0.8331912159919739
高山子,0.24615240097045898,0.4358408451080322,0.7968229055404663,0.364175945520401,-0.049040790647268295,-1.5818356275558472,-0.017963098362088203,-0.10738184303045273
凌海,0.1733332872390747,0.46596017479896545,0.9109057188034058,0.3871914744377136,-0.016377652063965797,-2.002002000808716,-0.23176538944244385,0.01144125871360302
温春,1.2308512926101685,0.04907658323645592,1.1838959455490112,1.226711630821228,-0.5717264413833618,-0.7238473296165466,1.8458435535430908,0.040130216628313065
宁安,1.702523112297058,0.26329633593559265,1.5553388595581055,2.0103132724761963,-0.6878359317779541,-1.2405774593353271,2.7077596187591553,0.3602769672870636
牡丹江,2.1063051223754883,0.7441790103912354,1.930295705795288,1.3889888525009155,-2.3565189838409424,-1.8138585090637207,3.378948926925659,-0.515629231929779
武穴,0.7800318598747253,2.050743341445923,1.8867824077606201,-0.21683596074581146,-2.8385276794433594,-1.1376609802246094,-0.3656814992427826,0.7407681345939636
九江,1.3267483711242676,2.1647486686706543,1.169687271118164,-0.10369151830673218,-3.3739173412323,-1.019852876663208,-0.49197667837142944,0.3910428583621979
蕲春,0.6297666430473328,2.166778564453125,2.0273149013519287,-0.2982960641384125,-3.191009759902954,-1.618242859840393,-0.9157452583312988,1.1770914793014526
南昌,1.0736424922943115,1.6848253011703491,1.0573923587799072,0.45627519488334656,-2.564371109008789,-0.04658892750740051,-0.24567720293998718,0.800331175327301
赣州,0.10009743273258209,1.129033088684082,1.2623639106750488,0.4629722833633423,-2.302752733230591,-0.18654552102088928,1.4370979070663452,1.510201096534729
孔垄,0.3163856565952301,0.5335865616798401,0.6705623269081116,0.07507070899009705,-0.8218677639961243,-0.3635033965110779,-0.09232134371995926,0.1882646381855011
浠水,0.46239668130874634,1.9922547340393066,2.0313668251037598,-0.2623668313026428,-2.6900954246520996,-1.6025826930999756,-1.0910122394561768,1.2081530094146729
石门子,1.5355244874954224,-1.7371318340301514,1.3938573598861694,-0.6786983609199524,0.24849708378314972,-3.632633686065674,0.3144422471523285,0.9084982872009277
忠工屯,1.2474714517593384,-1.5887800455093384,2.0054643154144287,-0.5898109078407288,0.09867142885923386,-3.4741907119750977,0.2507939338684082,0.8416025638580322
新绰源,1.7485721111297607,-1.8188157081604004,0.5954583287239075,-0.5378465056419373,0.25430312752723694,-3.760167360305786,0.5729902982711792,0.8860883712768555
虎林,3.4936583042144775,0.3396528959274292,2.177231788635254,-0.5563138723373413,0.6017530560493469,-1.6244033575057983,1.9992775917053223,1.0074528455734253
迎春,3.2272560596466064,0.6091151833534241,2.0078978538513184,-0.6530775427818298,0.9644373059272766,-1.9054464101791382,1.7287043333053589,1.358001947402954
卫星,2.8625411987304688,0.05729775130748749,1.9078909158706665,-0.5206429362297058,0.614765465259552,-1.3680005073547363,1.4132163524627686,0.8687193393707275
鸡西,3.2740511894226074,0.6501279473304749,2.2191853523254395,0.5261913537979126,-1.2977548837661743,-1.20595383644104,3.2558419704437256,0.10648208856582642
密山,3.761197090148926,0.14496004581451416,2.3413431644439697,-0.2766043543815613,-0.1053878515958786,-1.296995997428894,2.360809564590454,0.5002502799034119
杨岗,3.1348931789398193,-0.08106106519699097,2.1117804050445557,-0.7742665410041809,0.5986257195472717,-1.5315464735031128,1.250420331954956,0.9669097065925598
千河,0.19274605810642242,-0.8164516091346741,0.4979291260242462,0.0974377989768982,-0.9086341261863708,-0.5003620982170105,1.2712199687957764,0.970243513584137
千阳,0.4806319773197174,-0.8675207495689392,0.7129088044166565,0.04434320703148842,-0.9712414741516113,-0.4996473789215088,1.5473709106445312,1.1027899980545044
宝鸡,1.0319125652313232,-3.1216189861297607,0.7574036121368408,-0.43022850155830383,-2.774198532104492,-1.60257887840271,2.0424535274505615,2.7347402572631836
宜宾西,3.222531318664551,-0.09076817333698273,0.21897615492343903,2.7648706436157227,-1.3893389701843262,0.18321187794208527,0.5629532337188721,-0.025902708992362022
兴文,2.709923505783081,0.18327714502811432,0.4185226559638977,2.564192771911621,-1.1024528741836548,0.0932479202747345,0.5849646925926208,0.03349743038415909
眉山东,3.6224477291107178,-0.7414363026618958,-0.0032301812898367643,2.9872119426727295,-1.7639188766479492,-0.19787995517253876,-0.12602673470973969,-0.22924716770648956
乐山,3.7205491065979004,-0.43789124488830566,0.2284352332353592,3.232381820678711,-1.9137904644012451,-0.04524444043636322,0.19627077877521515,-0.23319120705127716
大方,1.6448136568069458,0.3781421184539795,0.21748971939086914,1.698724389076233,-0.5111919641494751,0.11224648356437683,0.6043076515197754,0.20620660483837128
长宁,1.0658442974090576,0.041523855179548264,0.20260284841060638,1.2193132638931274,-0.38811665773391724,0.014251803047955036,0.15552076697349548,0.04949080944061279
泥溪,1.4981553554534912,-0.12231408059597015,0.2182961255311966,1.6213970184326172,-0.5881016850471497,-0.10537467896938324,0.005302723031491041,-0.10341556370258331
青神,2.487788200378418,-0.47307148575782776,0.1837748885154724,2.3729331493377686,-1.113155722618103,-0.27264922857284546,-0.23459452390670776,-0.30734312534332275
贵阳东,3.7141716480255127,1.5085915327072144,-0.9476162195205688,2.965017557144165,-1.3508683443069458,0.1786077618598938,1.6263906955718994,1.3922514915466309
犍为,2.1158933639526367,-0.16541314125061035,0.3769281208515167,2.1524341106414795,-0.9319313764572144,-0.131247416138649,0.06811340898275375,-0.20240014791488647
彭山北,2.7181503772735596,-0.6017476916313171,0.006855088286101818,2.357125997543335,-1.221178412437439,-0.3367471992969513,-0.27559250593185425,-0.2610352635383606
新津南,1.5528297424316406,-0.4267679750919342,-0.054158300161361694,1.5826916694641113,-0.5781130790710449,-0.27429652214050293,-0.23503124713897705,-0.17567797005176544
毕节,3.053467035293579,0.5246546864509583,0.2969861328601837,2.6024017333984375,-1.0819035768508911,0.30146265029907227,1.085716724395752,0.39893943071365356
成都东,3.6157281398773193,-1.119897484779358,-1.245874047279358,2.026524543762207,-1.178852915763855,-0.5830439925193787,-0.762268602848053,0.43249931931495667
松江南,2.9728641510009766,1.406808614730835,0.012300326488912106,-0.9441635608673096,-0.5171784162521362,-1.701158046722412,1.3361116647720337,0.16561317443847656
嘉兴南,4.0662689208984375,2.1440961360931396,-0.0902860015630722,-1.3829737901687622,-0.9753740429878235,-2.2989397048950195,0.9985808730125427,0.2539190351963043
余杭,3.2669687271118164,1.311615228652954,-0.11847243458032608,-0.8461194634437561,-0.44726622104644775,-1.5957117080688477,0.33655089139938354,0.014555285684764385
上海虹桥,3.241598129272461,1.7076314687728882,0.03890787437558174,-1.8592026233673096,-1.2641394138336182,-2.184532642364502,1.3884483575820923,0.6355336904525757
嘉善南,3.125495195388794,1.3844696283340454,0.01846928894519806,-0.9222229719161987,-0.4835893213748932,-1.7527083158493042,1.2453275918960571,0.1388610601425171
桐乡,3.558368682861328,1.5497044324874878,-0.0049811964854598045,-0.9923458099365234,-0.6009877324104309,-1.7821049690246582,0.5722214579582214,0.0687667578458786
杭州东,3.15156888961792,1.4844443798065186,-0.02686840109527111,-1.1826006174087524,-0.5154009461402893,-1.6278324127197266,-0.3008742034435272,0.3340510129928589
金山北,2.815542697906494,1.1863734722137451,0.08875777572393417,-0.8272313475608826,-0.4153364300727844,-1.5012576580047607,1.1280343532562256,0.08342963457107544
海宁西,3.3908700942993164,1.3865079879760742,-0.09245365858078003,-0.9844139218330383,-0.48676154017448425,-1.8033480644226074,0.5339858531951904,0.07916663587093353
窑上,0.7308580279350281,-1.0233546495437622,-0.22208309173583984,2.452549695968628,0.2315879911184311,-2.0928428173065186,-0.4146050810813904,1.2063117027282715
滦平,0.9495341181755066,-1.9959250688552856,-0.4542029798030853,2.9175126552581787,0.11704684793949127,-3.298065662384033,-0.8291199803352356,1.7443970441818237
张百湾,1.0764158964157104,-1.0213390588760376,-0.37055641412734985,3.2400574684143066,0.18799211084842682,-2.547758102416992,-0.4977132976055145,1.3478411436080933
隆安东,1.3354012966156006,3.4645965099334717,0.38750675320625305,1.4820318222045898,-0.9738287329673767,-1.3408832550048828,0.3363199830055237,1.7937201261520386
南宁西,0.7684001922607422,2.4071860313415527,0.3060894310474396,1.2441699504852295,-0.5907036066055298,-0.8963339328765869,0.19506371021270752,1.2330623865127563
南宁,1.8995957374572754,4.001864433288574,-0.17763462662696838,1.162698745727539,-0.7781813740730286,-1.6386804580688477,0.3967771530151367,2.48586106300354
田东北,1.176015019416809,3.6381967067718506,0.8066331744194031,1.7449729442596436,-1.2502340078353882,-1.3195514678955078,0.8123154044151306,1.9566646814346313
平果,1.6044222116470337,4.084885120391846,0.5829815864562988,1.665176510810852,-1.2962303161621094,-1.5759103298187256,0.687348484992981,2.1327743530273438
百色,1.608188509941101,3.8437108993530273,1.3069580793380737,1.7175586223602295,-1.179958462715149,-0.878534734249115,1.2317438125610352,2.8321802616119385
田阳,1.2312965393066406,3.691920757293701,0.9027911424636841,1.7474422454833984,-1.3130749464035034,-1.2718948125839233,0.9481386542320251,2.1080291271209717
扎罗木得,0.7865486741065979,-0.49476709961891174,2.591427803039551,-1.1671340465545654,-0.5341860055923462,-3.3026821613311768,0.09746777266263962,1.074517011642456
大雁,0.3828009068965912,-0.5644935369491577,3.0351572036743164,-0.8307439088821411,-1.0056402683258057,-4.131541728973389,0.48120978474617004,1.0516490936279297
哈克,0.7336879968643188,-0.4792763292789459,2.297274351119995,-1.0382250547409058,-0.36046212911605835,-2.826267719268799,0.13562744855880737,0.9924618601799011
海拉尔,0.5901225209236145,-0.547022819519043,3.5101828575134277,-1.1145800352096558,-1.1893378496170044,-5.021509647369385,0.5097869634628296,1.1801809072494507
绩溪县,1.7426135540008545,1.586445689201355,-0.7732711434364319,-0.11351928859949112,-1.5480815172195435,-2.010772943496704,-0.3097810745239258,-0.1318308264017105
黄山,1.444537878036499,1.4948455095291138,-0.21987196803092957,0.2403973937034607,-1.24581778049469,-1.4075912237167358,-0.36534401774406433,-0.2655803859233856
宣城,3.2970540523529053,1.627683401107788,-1.157175898551941,-1.2712302207946777,-3.1309235095977783,-3.2481601238250732,-0.4391901195049286,-0.4586279094219208
宁国,1.165244221687317,0.9252840280532837,-0.7239773869514465,-0.16902916133403778,-1.0287522077560425,-1.5327152013778687,-0.18948860466480255,-0.029299112036824226
歙县,1.1394344568252563,1.1367602348327637,-0.39173975586891174,0.016814157366752625,-0.9392147660255432,-1.3422399759292603,-0.19657419621944427,0.0042948066256940365
里木店,-0.17055244743824005,-0.1498793512582779,1.0447180271148682,1.466407060623169,-1.2221962213516235,-1.3385337591171265,1.1320197582244873,0.23150448501110077
对青山,-0.09319158643484116,-0.10390204191207886,0.9596509337425232,1.396816372871399,-1.147422432899475,-1.1992074251174927,1.122188925743103,0.16874220967292786
万乐,-0.016986943781375885,-0.10905636101961136,0.9915513396263123,1.4472941160202026,-1.4430042505264282,-1.395533800125122,1.193639874458313,0.01769542135298252
肇东,-0.5634100437164307,-0.33203327655792236,1.7247165441513062,2.275341510772705,-3.175673723220825,-3.5934157371520996,1.7494018077850342,0.386110782623291
商洛,-0.25568002462387085,-0.5876670479774475,-0.13655248284339905,-0.22818881273269653,-2.5146913528442383,-1.628463625907898,2.0562820434570312,3.373569965362549
丹凤,-0.30768701434135437,-0.04792249947786331,-0.10810063034296036,-0.14367909729480743,-2.3809568881988525,-1.7504785060882568,2.129896640777588,3.222578763961792
渭南西,0.06225812807679176,-1.2996821403503418,-0.14665502309799194,-0.23372070491313934,-2.4062769412994385,-1.1917741298675537,1.6872656345367432,3.1313259601593018
商南,-0.3748146593570709,-0.1764855682849884,-0.028576117008924484,-0.12352138012647629,-2.29062557220459,-1.551287055015564,1.8608977794647217,3.053879976272583
砚川,-0.1292557418346405,-0.3073866069316864,0.06930297613143921,0.08135786652565002,-1.0073744058609009,-0.4989377558231354,0.8964000940322876,1.2450463771820068
湘潭,0.33521246910095215,0.5321890711784363,-0.32508131861686707,2.978233575820923,-2.0510177612304688,-0.7804555296897888,0.2829730212688446,0.7571866512298584
娄底,0.9100915789604187,-0.12326677143573761,-0.4877966344356537,3.371785879135132,-2.4580061435699463,-0.02974974364042282,-0.09199927002191544,1.7061197757720947
上饶,2.7649431228637695,2.2294304370880127,1.135751724243164,0.3455605208873749,-1.2832471132278442,-0.3704267144203186,-0.714801549911499,0.27610814571380615
醴陵,0.9231124520301819,0.9926669001579285,-0.8381823301315308,1.8887118101119995,-2.6645593643188477,-0.47064492106437683,0.5601873993873596,0.48165202140808105
鹰潭,1.0203449726104736,1.3821361064910889,0.689988374710083,1.2473158836364746,-1.3084908723831177,-0.1691748946905136,-0.568720817565918,-0.03428687900304794
株洲,0.3929824233055115,0.641616702079773,-0.8827142119407654,1.8929201364517212,-2.0303726196289062,-0.49364957213401794,0.37771064043045044,0.7444772124290466
湘乡,0.6267454028129578,-0.07238879799842834,-0.1655064821243286,3.071458578109741,-2.088616371154785,-0.37285447120666504,0.3090377151966095,1.001711130142212
萍乡,1.4865097999572754,1.5700184106826782,-0.8977396488189697,1.6597343683242798,-2.887876033782959,-0.31675463914871216,0.6321960687637329,0.48256370425224304
长沙,-0.05668977275490761,0.14535285532474518,-1.3071197271347046,1.820957064628601,-2.2149288654327393,-1.0974586009979248,0.08703338354825974,1.4909619092941284
怀化,0.8155290484428406,1.159792423248291,-0.21201713383197784,3.716461658477783,-1.828047513961792,-0.20807668566703796,-0.25736430287361145,2.5217995643615723
衡阳,0.5581759214401245,0.378713458776474,-1.4491204023361206,1.7991466522216797,-2.080256462097168,-0.512104332447052,1.2911769151687622,1.6523935794830322
衡山,0.590904176235199,0.40614157915115356,-1.1459025144577026,1.9064773321151733,-2.0364089012145996,-0.5689640641212463,0.8841049671173096,1.148445963859558
进贤,1.2256674766540527,1.873246431350708,1.1762142181396484,1.9875162839889526,-2.4574668407440186,-0.3502999544143677,-0.33481565117836,0.1206747442483902
板塘,0.15901705622673035,0.119699627161026,-0.2689662575721741,3.881800889968872,-2.169342041015625,-1.6964298486709595,0.2777352035045624,0.7943329811096191
